date,ticker,price
2024-10-25,AZN,145.4478
2024-10-25,CDW,210.7211
2024-10-25,CPRT,51.71
2024-10-25,CRDO,39.18
2024-10-25,CRM,286.7878
2024-10-25,DAL,53.1918
2024-10-25,EWW,48.4056
2024-10-25,FNV,134.0547
2024-10-25,G,37.3788
2024-10-25,GOOGL,164.2231
2024-10-25,INTU,602.2967
2024-10-25,LNG,181.8801
2024-10-25,LRCX,76.5936
2024-10-25,META,569.9708
2024-10-25,MRVL,81.2563
2024-10-25,MSFT,422.2852
2024-10-25,MU,107.3728
2024-10-25,MUU,25.9566
2024-10-25,NOW,190.17
2024-10-25,PANW,183.22
2024-10-25,PEG,84.8119
2024-10-25,SNX,118.3237
2024-10-25,TSM,199.0714
2024-10-25,VST,122.815
2024-10-25,ZM,72.63
2024-10-25,^GSPC,5808.1201
2024-10-28,ADBE,481.04
2024-10-28,AMAT,182.6175
2024-10-28,AMZN,188.39
2024-10-28,ANET,98.095
2024-10-28,AVGO,169.3999
2024-10-28,AZN,147.3083
2024-10-28,CDW,212.168
2024-10-28,CPRT,51.85
2024-10-28,CRDO,40.14
2024-10-28,CRM,290.056
2024-10-28,DAL,54.4302
2024-10-28,EWW,48.4056
2024-10-28,FNV,134.4106
2024-10-28,G,37.3398
2024-10-28,GOOGL,165.6639
2024-10-28,INTU,605.0844
2024-10-28,LNG,180.5523
2024-10-28,LRCX,74.3948
2024-10-28,META,574.8527
2024-10-28,MRVL,83.0784
2024-10-28,MSFT,420.7466
2024-10-28,MU,105.8604
2024-10-28,MUU,25.2283
2024-10-28,NOW,189.0
2024-10-28,PANW,181.175
2024-10-28,PEG,85.5594
2024-10-28,SNX,119.7171
2024-10-28,TSM,190.4995
2024-10-28,VST,126.5282
2024-10-28,ZM,73.85
2024-10-28,^GSPC,5823.52
2024-10-29,ADBE,485.39
2024-10-29,AMAT,187.3273
2024-10-29,AMZN,190.83
2024-10-29,ANET,100.3925
2024-10-29,AVGO,176.5099
2024-10-29,AZN,145.7773
2024-10-29,CDW,213.5274
2024-10-29,CPRT,52.18
2024-10-29,CRDO,41.7
2024-10-29,CRM,295.1113
2024-10-29,DAL,56.3566
2024-10-29,EWW,47.7703
2024-10-29,FNV,135.5671
2024-10-29,G,37.2326
2024-10-29,GOOGL,168.6051
2024-10-29,INTU,616.5615
2024-10-29,LNG,179.5196
2024-10-29,LRCX,77.2148
2024-10-29,META,589.8862
2024-10-29,MRVL,84.5022
2024-10-29,MSFT,426.0331
2024-10-29,MU,107.6415
2024-10-29,MUU,26.2554
2024-10-29,NOW,190.616
2024-10-29,PANW,182.695
2024-10-29,PEG,83.4209
2024-10-29,SNX,119.8054
2024-10-29,TSM,192.711
2024-10-29,VST,125.4192
2024-10-29,ZM,75.5
2024-10-29,^GSPC,5832.9199
2024-10-30,ADBE,486.68
2024-10-30,AMAT,182.5781
2024-10-30,AMZN,192.73
2024-10-30,ANET,99.0
2024-10-30,AVGO,173.9496
2024-10-30,AZN,141.1454
2024-10-30,CDW,189.4073
2024-10-30,CPRT,52.3
2024-10-30,CRDO,40.13
2024-10-30,CRM,292.6527
2024-10-30,DAL,57.4574
2024-10-30,EWW,47.4389
2024-10-30,FNV,134.638
2024-10-30,G,37.4568
2024-10-30,GOOGL,173.3548
2024-10-30,INTU,614.0011
2024-10-30,LNG,178.9197
2024-10-30,LRCX,75.3808
2024-10-30,META,588.4146
2024-10-30,MRVL,82.4412
2024-10-30,MSFT,426.6052
2024-10-30,MU,103.5619
2024-10-30,MUU,24.0799
2024-10-30,NOW,190.0
2024-10-30,PANW,179.755
2024-10-30,PEG,83.6102
2024-10-30,SNX,116.9008
2024-10-30,TSM,190.3038
2024-10-30,VST,122.8942
2024-10-30,ZM,74.78
2024-10-30,^GSPC,5813.6699
2024-10-31,ADBE,478.08
2024-10-31,AMAT,178.9128
2024-10-31,AMZN,186.4
2024-10-31,ANET,96.61
2024-10-31,AVGO,167.1842
2024-10-31,AZN,137.8896
2024-10-31,CDW,182.7752
2024-10-31,CPRT,51.47
2024-10-31,CRDO,37.7
2024-10-31,CRM,287.6864
2024-10-31,DAL,56.2386
2024-10-31,EWW,47.798
2024-10-31,FNV,131.1289
2024-10-31,G,37.2131
2024-10-31,GOOGL,170.026
2024-10-31,INTU,603.3149
2024-10-31,LNG,188.2237
2024-10-31,LRCX,73.3102
2024-10-31,META,564.3332
2024-10-31,MRVL,79.7628
2024-10-31,MSFT,400.7838
2024-10-31,MU,99.154
2024-10-31,MUU,22.0071
2024-10-31,NOW,186.598
2024-10-31,PANW,180.165
2024-10-31,PEG,84.6037
2024-10-31,SNX,113.1916
2024-10-31,TSM,186.4483
2024-10-31,VST,123.7359
2024-10-31,ZM,74.74
2024-10-31,^GSPC,5705.4502
2024-11-01,ADBE,482.8
2024-11-01,AMAT,180.6863
2024-11-01,AMZN,197.93
2024-11-01,ANET,98.5425
2024-11-01,AVGO,166.3471
2024-11-01,AZN,138.4128
2024-11-01,CDW,182.9208
2024-11-01,CPRT,51.49
2024-11-01,CRDO,40.43
2024-11-01,CRM,290.994
2024-11-01,DAL,57.3886
2024-11-01,EWW,47.0523
2024-11-01,FNV,130.1899
2024-11-01,G,37.3788
2024-11-01,GOOGL,170.2049
2024-11-01,INTU,614.6238
2024-11-01,LNG,184.4568
2024-11-01,LRCX,73.7539
2024-11-01,META,563.9156
2024-11-01,MRVL,84.4026
2024-11-01,MSFT,404.7487
2024-11-01,MU,99.2336
2024-11-01,MUU,22.0164
2024-11-01,NOW,188.682
2024-11-01,PANW,181.32
2024-11-01,PEG,82.6166
2024-11-01,SNX,113.3388
2024-11-01,TSM,188.8066
2024-11-01,VST,118.3393
2024-11-01,ZM,75.6
2024-11-01,^GSPC,5728.7998
2024-11-04,ADBE,481.35
2024-11-04,AMAT,179.1492
2024-11-04,AMZN,195.78
2024-11-04,ANET,98.72
2024-11-04,AVGO,165.9828
2024-11-04,AZN,138.4322
2024-11-04,CDW,185.562
2024-11-04,CPRT,52.45
2024-11-04,CRDO,40.07
2024-11-04,CRM,294.2424
2024-11-04,DAL,55.9143
2024-11-04,EWW,47.6783
2024-11-04,FNV,130.4864
2024-11-04,G,37.8078
2024-11-04,GOOGL,168.1679
2024-11-04,INTU,611.9251
2024-11-04,LNG,185.6567
2024-11-04,LRCX,73.1327
2024-11-04,META,557.4727
2024-11-04,MRVL,84.0143
2024-11-04,MSFT,402.8648
2024-11-04,MU,101.2236
2024-11-04,MUU,22.9034
2024-11-04,NOW,190.918
2024-11-04,PANW,180.56
2024-11-04,PEG,77.4691
2024-11-04,SNX,113.7705
2024-11-04,TSM,187.4465
2024-11-04,VST,114.6062
2024-11-04,ZM,75.54
2024-11-04,^GSPC,5712.6899
2024-11-05,ADBE,486.42
2024-11-05,AMAT,183.7408
2024-11-05,AMZN,199.5
2024-11-05,ANET,101.28
2024-11-05,AVGO,171.2513
2024-11-05,AZN,128.4321
2024-11-05,CDW,187.3972
2024-11-05,CPRT,52.89
2024-11-05,CRDO,41.85
2024-11-05,CRM,293.729
2024-11-05,DAL,57.2903
2024-11-05,EWW,47.623
2024-11-05,FNV,132.2063
2024-11-05,G,38.11
2024-11-05,GOOGL,168.6647
2024-11-05,INTU,611.7472
2024-11-05,LNG,189.4039
2024-11-05,LRCX,75.3315
2024-11-05,META,569.1555
2024-11-05,MRVL,86.8122
2024-11-05,MSFT,405.8238
2024-11-05,MU,104.9649
2024-11-05,MUU,24.6121
2024-11-05,NOW,194.208
2024-11-05,PANW,183.145
2024-11-05,PEG,79.2764
2024-11-05,SNX,116.2238
2024-11-05,TSM,191.5563
2024-11-05,VST,120.7058
2024-11-05,ZM,77.75
2024-11-05,^GSPC,5782.7598
2024-11-06,ADBE,504.83
2024-11-06,AMAT,184.7655
2024-11-06,AMZN,207.09
2024-11-06,ANET,105.78
2024-11-06,AVGO,176.8152
2024-11-06,AZN,123.7421
2024-11-06,CDW,196.9132
2024-11-06,CPRT,55.44
2024-11-06,CRDO,44.35
2024-11-06,CRM,303.0201
2024-11-06,DAL,61.2512
2024-11-06,EWW,48.1754
2024-11-06,FNV,130.6544
2024-11-06,G,39.4652
2024-11-06,GOOGL,175.3918
2024-11-06,INTU,640.9689
2024-11-06,LNG,194.6558
2024-11-06,LRCX,75.7062
2024-11-06,META,568.7776
2024-11-06,MRVL,90.2373
2024-11-06,MSFT,414.4243
2024-11-06,MU,111.2733
2024-11-06,MUU,27.4598
2024-11-06,NOW,198.896
2024-11-06,PANW,192.59
2024-11-06,PEG,79.3048
2024-11-06,SNX,121.5325
2024-11-06,TSM,189.0708
2024-11-06,VST,124.8548
2024-11-06,ZM,79.69
2024-11-06,^GSPC,5929.04
2024-11-07,ADBE,500.92
2024-11-07,AMAT,191.239
2024-11-07,AMZN,210.05
2024-11-07,ANET,107.755
2024-11-07,AVGO,181.0103
2024-11-07,AZN,125.37
2024-11-07,CDW,197.0201
2024-11-07,CPRT,55.77
2024-11-07,CRDO,47.02
2024-11-07,CRM,306.851
2024-11-07,DAL,59.3936
2024-11-07,EWW,49.4366
2024-11-07,FNV,124.951
2024-11-07,G,40.7618
2024-11-07,GOOGL,179.605
2024-11-07,INTU,666.4341
2024-11-07,LNG,198.6587
2024-11-07,LRCX,78.1022
2024-11-07,META,588.3152
2024-11-07,MRVL,93.5329
2024-11-07,MSFT,419.6024
2024-11-07,MU,112.8455
2024-11-07,MUU,28.2441
2024-11-07,NOW,203.056
2024-11-07,PANW,193.5
2024-11-07,PEG,79.7022
2024-11-07,SNX,122.4942
2024-11-07,TSM,196.8697
2024-11-07,VST,134.4004
2024-11-07,ZM,80.19
2024-11-07,^GSPC,5973.1001
2024-11-08,ADBE,494.68
2024-11-08,AMAT,189.2092
2024-11-08,AMZN,208.18
2024-11-08,ANET,100.1125
2024-11-08,AVGO,180.8429
2024-11-08,AZN,124.9824
2024-11-08,CDW,194.0779
2024-11-08,CPRT,56.12
2024-11-08,CRDO,48.0
2024-11-08,CRM,317.8798
2024-11-08,DAL,60.0029
2024-11-08,EWW,48.0465
2024-11-08,FNV,121.0269
2024-11-08,G,44.7883
2024-11-08,GOOGL,177.2202
2024-11-08,INTU,676.3888
2024-11-08,LNG,202.78
2024-11-08,LRCX,77.1063
2024-11-08,META,585.9687
2024-11-08,MRVL,93.3935
2024-11-08,MSFT,416.752
2024-11-08,MU,111.343
2024-11-08,MUU,27.5345
2024-11-08,NOW,201.616
2024-11-08,PANW,195.7
2024-11-08,PEG,81.2067
2024-11-08,SNX,123.4362
2024-11-08,TSM,196.8795
2024-11-08,VST,140.5099
2024-11-08,ZM,81.46
2024-11-08,^GSPC,5995.54
2024-11-11,ADBE,504.48
2024-11-11,AMAT,185.7902
2024-11-11,AMZN,206.84
2024-11-11,ANET,99.3275
2024-11-11,AVGO,176.185
2024-11-11,AZN,125.5638
2024-11-11,CDW,192.0775
2024-11-11,CPRT,56.75
2024-11-11,CRDO,46.48
2024-11-11,CRM,337.4097
2024-11-11,DAL,62.4699
2024-11-11,EWW,47.4205
2024-11-11,FNV,116.4701
2024-11-11,G,45.4902
2024-11-11,GOOGL,179.2075
2024-11-11,INTU,689.3685
2024-11-11,LNG,211.8605
2024-11-11,LRCX,75.1047
2024-11-11,META,579.8339
2024-11-11,MRVL,91.8502
2024-11-11,MSFT,412.2841
2024-11-11,MU,108.1092
2024-11-11,MUU,25.8539
2024-11-11,NOW,207.202
2024-11-11,PANW,199.05
2024-11-11,PEG,83.2128
2024-11-11,SNX,120.7475
2024-11-11,TSM,189.883
2024-11-11,VST,144.3717
2024-11-11,ZM,85.58
2024-11-11,^GSPC,6001.3501
2024-11-12,ADBE,526.42
2024-11-12,AMAT,183.8689
2024-11-12,AMZN,208.91
2024-11-12,ANET,98.8875
2024-11-12,AVGO,173.5359
2024-11-12,AZN,126.339
2024-11-12,CDW,186.3485
2024-11-12,CPRT,57.18
2024-11-12,CRDO,46.45
2024-11-12,CRM,336.837
2024-11-12,DAL,62.9515
2024-11-12,EWW,46.5643
2024-11-12,FNV,113.6431
2024-11-12,G,45.5
2024-11-12,GOOGL,180.4695
2024-11-12,INTU,691.4642
2024-11-12,LNG,211.0718
2024-11-12,LRCX,74.6413
2024-11-12,META,581.4745
2024-11-12,MRVL,92.3779
2024-11-12,MSFT,417.2353
2024-11-12,MU,103.5818
2024-11-12,MUU,23.7251
2024-11-12,NOW,209.658
2024-11-12,PANW,199.01
2024-11-12,PEG,82.0678
2024-11-12,SNX,116.3317
2024-11-12,TSM,187.652
2024-11-12,VST,140.7674
2024-11-12,ZM,86.32
2024-11-12,^GSPC,5983.9902
2024-11-13,ADBE,532.5
2024-11-13,AMAT,180.105
2024-11-13,AMZN,214.1
2024-11-13,ANET,98.79
2024-11-13,AVGO,170.9362
2024-11-13,AZN,126.5328
2024-11-13,CDW,180.6195
2024-11-13,CPRT,57.93
2024-11-13,CRDO,45.87
2024-11-13,CRM,337.3998
2024-11-13,DAL,63.3545
2024-11-13,EWW,46.417
2024-11-13,FNV,111.9528
2024-11-13,G,44.759
2024-11-13,GOOGL,177.7468
2024-11-13,INTU,698.1667
2024-11-13,LNG,207.0491
2024-11-13,LRCX,72.8172
2024-11-13,META,576.6821
2024-11-13,MRVL,89.6797
2024-11-13,MSFT,419.3756
2024-11-13,MU,99.4226
2024-11-13,MUU,21.7736
2024-11-13,NOW,209.11
2024-11-13,PANW,201.18
2024-11-13,PEG,82.3328
2024-11-13,SNX,115.8999
2024-11-13,TSM,182.6517
2024-11-13,VST,140.7277
2024-11-13,ZM,85.04
2024-11-13,^GSPC,5985.3799
2024-11-14,ADBE,529.87
2024-11-14,AMAT,183.2678
2024-11-14,AMZN,211.48
2024-11-14,ANET,96.4875
2024-11-14,AVGO,167.7849
2024-11-14,AZN,126.0483
2024-11-14,CDW,175.5313
2024-11-14,CPRT,57.34
2024-11-14,CRDO,41.9
2024-11-14,CRM,327.4572
2024-11-14,DAL,63.7378
2024-11-14,EWW,46.4447
2024-11-14,FNV,113.8902
2024-11-14,G,43.9693
2024-11-14,GOOGL,174.4677
2024-11-14,INTU,692.7395
2024-11-14,LNG,207.8181
2024-11-14,LRCX,73.744
2024-11-14,META,573.8583
2024-11-14,MRVL,90.3069
2024-11-14,MSFT,421.0424
2024-11-14,MU,98.6863
2024-11-14,MUU,21.4935
2024-11-14,NOW,207.96
2024-11-14,PANW,197.195
2024-11-14,PEG,82.3233
2024-11-14,SNX,113.535
2024-11-14,TSM,184.4522
2024-11-14,VST,137.1036
2024-11-14,ZM,82.63
2024-11-14,^GSPC,5949.1699
2024-11-15,ADBE,503.37
2024-11-15,AMAT,166.3993
2024-11-15,AMZN,202.61
2024-11-15,ANET,93.5975
2024-11-15,AVGO,162.3293
2024-11-15,AZN,122.5405
2024-11-15,CDW,172.4824
2024-11-15,CPRT,56.67
2024-11-15,CRDO,39.76
2024-11-15,CRM,321.1479
2024-11-15,DAL,62.9711
2024-11-15,EWW,46.4723
2024-11-15,FNV,112.6348
2024-11-15,G,43.6671
2024-11-15,GOOGL,171.3973
2024-11-15,INTU,679.997
2024-11-15,LNG,209.3168
2024-11-15,LRCX,69.0703
2024-11-15,META,550.9105
2024-11-15,MRVL,87.4494
2024-11-15,MSFT,409.3153
2024-11-15,MU,95.8604
2024-11-15,MUU,20.2424
2024-11-15,NOW,202.278
2024-11-15,PANW,193.5
2024-11-15,PEG,84.2063
2024-11-15,SNX,113.1425
2024-11-15,TSM,182.0157
2024-11-15,VST,140.7575
2024-11-15,ZM,81.14
2024-11-15,^GSPC,5870.6201
2024-11-18,ADBE,499.51
2024-11-18,AMAT,168.2221
2024-11-18,AMZN,201.7
2024-11-18,ANET,92.6175
2024-11-18,AVGO,163.1466
2024-11-18,AZN,122.8506
2024-11-18,CDW,172.9096
2024-11-18,CPRT,56.63
2024-11-18,CRDO,40.6
2024-11-18,CRM,318.176
2024-11-18,DAL,62.1554
2024-11-18,EWW,46.9234
2024-11-18,FNV,117.0928
2024-11-18,G,43.5696
2024-11-18,GOOGL,174.1895
2024-11-18,INTU,671.0408
2024-11-18,LNG,211.7324
2024-11-18,LRCX,69.5831
2024-11-18,META,551.2286
2024-11-18,MRVL,88.3256
2024-11-18,MSFT,410.0649
2024-11-18,MU,97.0246
2024-11-18,MUU,20.7186
2024-11-18,NOW,201.068
2024-11-18,PANW,193.415
2024-11-18,PEG,84.6227
2024-11-18,SNX,114.1238
2024-11-18,TSM,183.4541
2024-11-18,VST,145.1936
2024-11-18,ZM,78.93
2024-11-18,^GSPC,5893.6201
2024-11-19,ADBE,499.61
2024-11-19,AMAT,166.823
2024-11-19,AMZN,204.61
2024-11-19,ANET,94.425
2024-11-19,AVGO,162.8315
2024-11-19,AZN,123.6452
2024-11-19,CDW,169.0061
2024-11-19,CPRT,56.52
2024-11-19,CRDO,43.94
2024-11-19,CRM,319.341
2024-11-19,DAL,63.6395
2024-11-19,EWW,46.8866
2024-11-19,FNV,119.8605
2024-11-19,G,43.2966
2024-11-19,GOOGL,176.9916
2024-11-19,INTU,636.7972
2024-11-19,LNG,216.948
2024-11-19,LRCX,69.1887
2024-11-19,META,557.8803
2024-11-19,MRVL,88.9528
2024-11-19,MSFT,412.0671
2024-11-19,MU,97.2435
2024-11-19,MUU,20.8119
2024-11-19,NOW,204.42
2024-11-19,PANW,194.03
2024-11-19,PEG,85.2472
2024-11-19,SNX,112.5635
2024-11-19,TSM,185.5971
2024-11-19,VST,153.343
2024-11-19,ZM,77.75
2024-11-19,^GSPC,5916.98
2024-11-20,ADBE,499.5
2024-11-20,AMAT,167.9856
2024-11-20,AMZN,202.88
2024-11-20,ANET,95.4275
2024-11-20,AVGO,160.7635
2024-11-20,AZN,122.4824
2024-11-20,CDW,170.8899
2024-11-20,CPRT,55.42
2024-11-20,CRDO,42.97
2024-11-20,CRM,321.5824
2024-11-20,DAL,62.5485
2024-11-20,EWW,46.2974
2024-11-20,FNV,120.0483
2024-11-20,G,43.5209
2024-11-20,GOOGL,174.8652
2024-11-20,INTU,643.1536
2024-11-20,LNG,217.5396
2024-11-20,LRCX,69.0703
2024-11-20,META,562.2849
2024-11-20,MRVL,89.4706
2024-11-20,MSFT,409.7986
2024-11-20,MU,97.8803
2024-11-20,MUU,21.0827
2024-11-20,NOW,204.596
2024-11-20,PANW,196.445
2024-11-20,PEG,85.6257
2024-11-20,SNX,113.849
2024-11-20,TSM,184.3152
2024-11-20,VST,153.1152
2024-11-20,ZM,78.86
2024-11-20,^GSPC,5917.1099
2024-11-21,ADBE,504.44
2024-11-21,AMAT,173.5756
2024-11-21,AMZN,198.38
2024-11-21,ANET,101.2425
2024-11-21,AVGO,161.443
2024-11-21,AZN,124.5367
2024-11-21,CDW,173.0067
2024-11-21,CPRT,56.9
2024-11-21,CRDO,46.28
2024-11-21,CRM,331.5349
2024-11-21,DAL,62.2537
2024-11-21,EWW,46.1224
2024-11-21,FNV,121.8078
2024-11-21,G,44.6713
2024-11-21,GOOGL,166.5681
2024-11-21,INTU,670.932
2024-11-21,LNG,221.8285
2024-11-21,LRCX,72.1073
2024-11-21,META,559.8688
2024-11-21,MRVL,92.5373
2024-11-21,MSFT,408.0296
2024-11-21,MU,102.2485
2024-11-21,MUU,22.9501
2024-11-21,NOW,209.41
2024-11-21,PANW,198.85
2024-11-21,PEG,87.3857
2024-11-21,SNX,114.3887
2024-11-21,TSM,187.1334
2024-11-21,VST,164.9779
2024-11-21,ZM,81.2
2024-11-21,^GSPC,5948.71
2024-11-22,ADBE,512.15
2024-11-22,AMAT,172.7164
2024-11-22,AMZN,197.12
2024-11-22,ANET,101.62
2024-11-22,AVGO,161.7286
2024-11-22,AZN,127.1917
2024-11-22,CDW,173.7738
2024-11-22,CPRT,62.7
2024-11-22,CRDO,45.84
2024-11-22,CRM,337.696
2024-11-22,DAL,62.2537
2024-11-22,EWW,46.1501
2024-11-22,FNV,122.2624
2024-11-22,G,45.032
2024-11-22,GOOGL,163.7163
2024-11-22,INTU,632.7936
2024-11-22,LNG,219.4721
2024-11-22,LRCX,71.6241
2024-11-22,META,555.9415
2024-11-22,MRVL,92.1091
2024-11-22,MSFT,412.1111
2024-11-22,MU,102.1291
2024-11-22,MUU,22.8661
2024-11-22,NOW,212.12
2024-11-22,PANW,191.68
2024-11-22,PEG,87.433
2024-11-22,SNX,116.5966
2024-11-22,TSM,185.9983
2024-11-22,VST,160.3338
2024-11-22,ZM,85.88
2024-11-22,^GSPC,5969.3398
2024-11-25,ADBE,518.73
2024-11-25,AMAT,172.3905
2024-11-25,AMZN,201.45
2024-11-25,ANET,99.93
2024-11-25,AVGO,162.3096
2024-11-25,AZN,128.684
2024-11-25,CDW,176.7019
2024-11-25,CPRT,63.75
2024-11-25,CRDO,47.07
2024-11-25,CRM,334.8228
2024-11-25,DAL,63.3839
2024-11-25,EWW,46.2974
2024-11-25,FNV,119.1785
2024-11-25,G,45.4707
2024-11-25,GOOGL,166.5879
2024-11-25,INTU,627.3564
2024-11-25,LNG,215.1536
2024-11-25,LRCX,72.6791
2024-11-25,META,561.8773
2024-11-25,MRVL,91.8403
2024-11-25,MSFT,413.8802
2024-11-25,MU,103.9599
2024-11-25,MUU,23.6317
2024-11-25,NOW,210.542
2024-11-25,PANW,193.19
2024-11-25,PEG,88.0197
2024-11-25,SNX,118.7064
2024-11-25,TSM,181.1057
2024-11-25,VST,152.63
2024-11-25,ZM,89.03
2024-11-25,^GSPC,5987.3701
2024-11-26,ADBE,525.3
2024-11-26,AMAT,171.0572
2024-11-26,AMZN,207.86
2024-11-26,ANET,102.0825
2024-11-26,AVGO,162.2308
2024-11-26,AZN,128.6065
2024-11-26,CDW,173.2525
2024-11-26,CPRT,63.8
2024-11-26,CRDO,46.67
2024-11-26,CRM,338.8414
2024-11-26,DAL,63.0399
2024-11-26,EWW,45.0638
2024-11-26,FNV,121.1554
2024-11-26,G,45.6462
2024-11-26,GOOGL,168.0486
2024-11-26,INTU,631.5183
2024-11-26,LNG,218.7819
2024-11-26,LRCX,71.6734
2024-11-26,META,570.259
2024-11-26,MRVL,92.7364
2024-11-26,MSFT,422.9723
2024-11-26,MU,101.2932
2024-11-26,MUU,22.4086
2024-11-26,NOW,214.014
2024-11-26,PANW,198.2
2024-11-26,PEG,89.4296
2024-11-26,SNX,118.3826
2024-11-26,TSM,179.8922
2024-11-26,VST,161.0666
2024-11-26,ZM,83.41
2024-11-26,^GSPC,6021.6299
2024-11-27,ADBE,513.68
2024-11-27,AMAT,169.2004
2024-11-27,AMZN,205.74
2024-11-27,ANET,100.5725
2024-11-27,AVGO,157.238
2024-11-27,AZN,130.2344
2024-11-27,CDW,172.2294
2024-11-27,CPRT,63.51
2024-11-27,CRDO,45.71
2024-11-27,CRM,325.838
2024-11-27,DAL,62.5289
2024-11-27,EWW,45.2387
2024-11-27,FNV,121.5409
2024-11-27,G,45.3245
2024-11-27,GOOGL,168.1579
2024-11-27,INTU,628.8887
2024-11-27,LNG,218.6537
2024-11-27,LRCX,70.5691
2024-11-27,META,565.944
2024-11-27,MRVL,89.7095
2024-11-27,MSFT,418.0309
2024-11-27,MU,97.7112
2024-11-27,MUU,20.8586
2024-11-27,NOW,208.28
2024-11-27,PANW,192.185
2024-11-27,PEG,89.1362
2024-11-27,SNX,117.5289
2024-11-27,TSM,177.2992
2024-11-27,VST,153.0063
2024-11-27,ZM,85.36
2024-11-27,^GSPC,5998.7402
2024-11-29,ADBE,515.93
2024-11-29,AMAT,172.5485
2024-11-29,AMZN,207.89
2024-11-29,ANET,101.455
2024-11-29,AVGO,159.6113
2024-11-29,AZN,131.0484
2024-11-29,CDW,171.4303
2024-11-29,CPRT,63.39
2024-11-29,CRDO,48.96
2024-11-29,CRM,325.8181
2024-11-29,DAL,62.7254
2024-11-29,EWW,46.279
2024-11-29,FNV,121.2048
2024-11-29,G,45.0028
2024-11-29,GOOGL,167.8797
2024-11-29,INTU,634.3851
2024-11-29,LNG,220.8622
2024-11-29,LRCX,72.8468
2024-11-29,META,571.0346
2024-11-29,MRVL,92.2883
2024-11-29,MSFT,418.4954
2024-11-29,MU,97.4624
2024-11-29,MUU,20.7186
2024-11-29,NOW,209.888
2024-11-29,PANW,193.91
2024-11-29,PEG,89.2309
2024-11-29,SNX,116.7635
2024-11-29,TSM,180.6947
2024-11-29,VST,158.2742
2024-11-29,ZM,82.69
2024-11-29,^GSPC,6032.3799
2024-12-02,ADBE,516.2
2024-12-02,AMAT,181.0026
2024-12-02,AMZN,210.71
2024-12-02,ANET,102.525
2024-12-02,AVGO,163.9738
2024-12-02,AZN,129.9243
2024-12-02,CDW,176.0004
2024-12-02,CPRT,62.02
2024-12-02,CRDO,47.8
2024-12-02,CRM,326.8253
2024-12-02,DAL,62.3225
2024-12-02,EWW,46.3526
2024-12-02,FNV,119.9692
2024-12-02,G,45.1295
2024-12-02,GOOGL,170.4036
2024-12-02,INTU,626.8127
2024-12-02,LNG,219.4425
2024-12-02,LRCX,77.412
2024-12-02,META,589.4387
2024-12-02,MRVL,96.4402
2024-12-02,MSFT,425.9273
2024-12-02,MU,98.0594
2024-12-02,MUU,20.9707
2024-12-02,NOW,209.686
2024-12-02,PANW,195.085
2024-12-02,PEG,87.31
2024-12-02,SNX,119.8251
2024-12-02,TSM,190.2255
2024-12-02,VST,152.6003
2024-12-02,ZM,83.11
2024-12-02,^GSPC,6047.1499
2024-12-03,ADBE,516.26
2024-12-03,AMAT,180.8939
2024-12-03,AMZN,213.44
2024-12-03,ANET,103.615
2024-12-03,AVGO,165.5889
2024-12-03,AZN,131.8817
2024-12-03,CDW,175.0357
2024-12-03,CPRT,62.24
2024-12-03,CRDO,70.69
2024-12-03,CRM,327.2399
2024-12-03,DAL,61.4969
2024-12-03,EWW,46.8405
2024-12-03,FNV,121.1949
2024-12-03,G,44.5056
2024-12-03,GOOGL,170.2546
2024-12-03,INTU,628.7404
2024-12-03,LNG,219.9749
2024-12-03,LRCX,77.2444
2024-12-03,META,610.1396
2024-12-03,MRVL,95.4944
2024-12-03,MSFT,426.1447
2024-12-03,MU,99.343
2024-12-03,MUU,21.5215
2024-12-03,NOW,211.464
2024-12-03,PANW,196.295
2024-12-03,PEG,86.2597
2024-12-03,SNX,120.0998
2024-12-03,TSM,194.6191
2024-12-03,VST,152.6498
2024-12-03,ZM,82.63
2024-12-03,^GSPC,6049.8799
2024-12-04,ADBE,536.49
2024-12-04,AMAT,178.9187
2024-12-04,AMZN,218.16
2024-12-04,ANET,105.43
2024-12-04,AVGO,167.9621
2024-12-04,AZN,129.4205
2024-12-04,CDW,173.7202
2024-12-04,CPRT,62.97
2024-12-04,CRDO,69.01
2024-12-04,CRM,363.2192
2024-12-04,DAL,63.1579
2024-12-04,EWW,47.2732
2024-12-04,FNV,120.928
2024-12-04,G,44.3496
2024-12-04,GOOGL,173.2654
2024-12-04,INTU,647.1473
2024-12-04,LNG,220.5763
2024-12-04,LRCX,77.1655
2024-12-04,META,610.2688
2024-12-04,MRVL,117.638
2024-12-04,MSFT,432.2917
2024-12-04,MU,102.6863
2024-12-04,MUU,22.9688
2024-12-04,NOW,224.626
2024-12-04,PANW,202.29
2024-12-04,PEG,86.8653
2024-12-04,SNX,121.3461
2024-12-04,TSM,196.3804
2024-12-04,VST,159.7298
2024-12-04,ZM,83.65
2024-12-04,^GSPC,6086.4902
2024-12-05,ADBE,538.22
2024-12-05,AMAT,169.9016
2024-12-05,AMZN,220.55
2024-12-05,ANET,106.83
2024-12-05,AVGO,167.8735
2024-12-05,AZN,130.874
2024-12-05,CDW,173.7397
2024-12-05,CPRT,61.91
2024-12-05,CRDO,70.4
2024-12-05,CRM,356.8113
2024-12-05,DAL,64.642
2024-12-05,EWW,47.9453
2024-12-05,FNV,122.4647
2024-12-05,G,44.1253
